Betriebszustand,Drehzahl,Gewicht,Pumpe,Timestamp,Trommel,Waschprogramm,_id
1,800,0,1,2022/02/22 17:56:27:706418,0,Pflegeleicht 30,621515bb1a4226c665744a4c
1,800,0,1,2022/02/22 17:56:27:790951,0,Pflegeleicht 30,621515bc1a4226c665744a4d
1,800,0,1,2022/02/22 17:56:28:305895,0,Pflegeleicht 30,621515bc1a4226c665744a4e
1,800,0,1,2022/02/22 17:56:28:328330,0,Pflegeleicht 30,621515bc1a4226c665744a4f
1,800,0,1,2022/02/22 17:56:28:348629,0,Pflegeleicht 30,621515bd1a4226c665744a50
1,800,0,1,2022/02/22 17:56:29:412838,0,Pflegeleicht 30,621515be1a4226c665744a51
1,800,0,1,2022/02/22 17:56:30:236094,0,Pflegeleicht 30,621515bf1a4226c665744a52
1,800,0,1,2022/02/22 17:56:31:138523,0,Pflegeleicht 30,621515bf1a4226c665744a53
1,800,0,1,2022/02/22 17:56:31:243382,0,Pflegeleicht 30,621515bf1a4226c665744a54
1,800,0,1,2022/02/22 17:56:31:408663,0,Pflegeleicht 30,621515bf1a4226c665744a55
1,800,0,1,2022/02/22 17:56:31:430002,0,Pflegeleicht 30,621515bf1a4226c665744a56
1,800,0,1,2022/02/22 17:56:31:449051,0,Pflegeleicht 30,621515c01a4226c665744a57
1,800,0,1,2022/02/22 17:56:32:048095,0,Pflegeleicht 30,621515c01a4226c665744a58
2,800,0,1,2022/02/22 17:56:32:083225,0,Pflegeleicht 30,621515c01a4226c665744a59
2,800,0,1,2022/02/22 17:56:32:247589,0,Pflegeleicht 30,621515c01a4226c665744a5a
2,800,0,1,2022/02/22 17:56:32:269266,0,Pflegeleicht 30,621515c01a4226c665744a5b
2,800,0,1,2022/02/22 17:56:32:981016,0,Pflegeleicht 30,621515c11a4226c665744a5c
2,800,0,1,2022/02/22 17:56:33:827668,0,Pflegeleicht 30,621515c11a4226c665744a5d
2,800,0,1,2022/02/22 17:56:33:852536,0,Pflegeleicht 30,621515c11a4226c665744a5e
2,800,0,1,2022/02/22 17:56:33:870537,0,Pflegeleicht 30,621515c11a4226c665744a5f
2,800,0,1,2022/02/22 17:56:33:888677,0,Pflegeleicht 30,621515c11a4226c665744a60
2,800,0,1,2022/02/22 17:56:33:907697,0,Pflegeleicht 30,621515c31a4226c665744a61
2,800,0,1,2022/02/22 17:56:35:411085,0,Pflegeleicht 30,621515c31a4226c665744a62
2,800,0,1,2022/02/22 17:56:35:545579,0,Pflegeleicht 30,621515c41a4226c665744a63
2,800,0,1,2022/02/22 17:56:36:997479,0,Pflegeleicht 30,621515c51a4226c665744a64
2,800,0,1,2022/02/22 17:56:37:424138,0,Pflegeleicht 30,621515c51a4226c665744a65
2,800,0,1,2022/02/22 17:56:37:720691,0,Pflegeleicht 30,621515c61a4226c665744a66
2,800,0,1,2022/02/22 17:56:38:352693,0,Pflegeleicht 30,621515c61a4226c665744a67
2,800,0,1,2022/02/22 17:56:38:392611,0,Pflegeleicht 30,621515c61a4226c665744a68
2,800,0,1,2022/02/22 17:56:38:410843,0,Pflegeleicht 30,621515c61a4226c665744a69
2,800,0,1,2022/02/22 17:56:38:615309,0,Pflegeleicht 30,621515c61a4226c665744a6a
2,800,0,1,2022/02/22 17:56:38:765253,0,Pflegeleicht 30,621515c71a4226c665744a6b
2,800,0,1,2022/02/22 17:56:39:750062,0,Pflegeleicht 30,621515c71a4226c665744a6c
2,800,0,1,2022/02/22 17:56:39:911009,0,Pflegeleicht 30,621515c71a4226c665744a6d
2,800,0,1,2022/02/22 17:56:39:979006,0,Pflegeleicht 30,621515c81a4226c665744a6e
2,800,0,1,2022/02/22 17:56:40:785320,0,Pflegeleicht 30,621515c91a4226c665744a6f
2,800,0,1,2022/02/22 17:56:41:593344,0,Pflegeleicht 30,621515c91a4226c665744a70
2,800,0,1,2022/02/22 17:56:41:616479,0,Pflegeleicht 30,621515c91a4226c665744a71
2,800,0,1,2022/02/22 17:56:41:636949,0,Pflegeleicht 30,621515ca1a4226c665744a72
2,800,0,1,2022/02/22 17:56:42:059685,0,Pflegeleicht 30,621515ca1a4226c665744a73
2,800,0,1,2022/02/22 17:56:42:366040,0,Pflegeleicht 30,621515cb1a4226c665744a74
2,800,0,1,2022/02/22 17:56:43:358855,0,Pflegeleicht 30,621515cb1a4226c665744a75
2,800,0,1,2022/02/22 17:56:43:661272,0,Pflegeleicht 30,621515cc1a4226c665744a76
2,800,0,1,2022/02/22 17:56:44:583298,0,Pflegeleicht 30,621515cc1a4226c665744a77
2,800,0,1,2022/02/22 17:56:45:021982,0,Pflegeleicht 30,621515cd1a4226c665744a78
2,800,0,1,2022/02/22 17:56:45:997287,0,Pflegeleicht 30,621515ce1a4226c665744a79
2,800,0,1,2022/02/22 17:56:46:135315,0,Pflegeleicht 30,621515ce1a4226c665744a7a
2,800,0,1,2022/02/22 17:56:46:252290,0,Pflegeleicht 30,621515ce1a4226c665744a7b
2,800,0,1,2022/02/22 17:56:47:036666,0,Pflegeleicht 30,621515cf1a4226c665744a7c
2,800,0,1,2022/02/22 17:56:47:624139,0,Pflegeleicht 30,621515cf1a4226c665744a7d
2,800,0,1,2022/02/22 17:56:47:710601,0,Pflegeleicht 30,621515d11a4226c665744a7e
2,800,0,1,2022/02/22 17:56:49:220040,0,Pflegeleicht 30,621515d11a4226c665744a7f
2,800,0,1,2022/02/22 17:56:49:361623,0,Pflegeleicht 30,621515d21a4226c665744a80
2,800,0,1,2022/02/22 17:56:50:126433,0,Pflegeleicht 30,621515d31a4226c665744a81
2,800,0,1,2022/02/22 17:56:51:140248,0,Pflegeleicht 30,621515d31a4226c665744a82
2,800,0,1,2022/02/22 17:56:51:445250,0,Pflegeleicht 30,621515d41a4226c665744a83
2,800,0,1,2022/02/22 17:56:52:915799,0,Pflegeleicht 30,621515d51a4226c665744a84
2,800,0,1,2022/02/22 17:56:53:760731,0,Pflegeleicht 30,621515d61a4226c665744a85
2,800,0,1,2022/02/22 17:56:54:057249,0,Pflegeleicht 30,621515d61a4226c665744a86
2,800,0,1,2022/02/22 17:56:54:128886,0,Pflegeleicht 30,621515d61a4226c665744a87
2,800,0,1,2022/02/22 17:56:54:794834,0,Pflegeleicht 30,621515d71a4226c665744a88
2,800,0,1,2022/02/22 17:56:55:671117,0,Pflegeleicht 30,621515d81a4226c665744a89
2,800,0,1,2022/02/22 17:56:56:424083,0,Pflegeleicht 30,621515d91a4226c665744a8a
2,800,0,1,2022/02/22 17:56:57:312831,0,Pflegeleicht 30,621515d91a4226c665744a8b
2,800,0,1,2022/02/22 17:56:57:412525,0,Pflegeleicht 30,621515da1a4226c665744a8c
2,800,0,1,2022/02/22 17:56:58:412940,0,Pflegeleicht 30,621515da1a4226c665744a8d
2,800,0,1,2022/02/22 17:56:58:565839,0,Pflegeleicht 30,621515da1a4226c665744a8e
2,800,0,1,2022/02/22 17:56:58:650194,0,Pflegeleicht 30,621515db1a4226c665744a8f
2,800,0,1,2022/02/22 17:56:59:444897,0,Pflegeleicht 30,621515db1a4226c665744a90
2,800,0,1,2022/02/22 17:56:59:989167,0,Pflegeleicht 30,621515dc1a4226c665744a91
2,800,0,1,2022/02/22 17:57:00:075977,0,Pflegeleicht 30,621515dd1a4226c665744a92
2,800,0,1,2022/02/22 17:57:01:616966,0,Pflegeleicht 30,621515dd1a4226c665744a93
2,800,0,1,2022/02/22 17:57:01:764899,0,Pflegeleicht 30,621515dd1a4226c665744a94
2,800,0,1,2022/02/22 17:57:01:850425,0,Pflegeleicht 30,621515de1a4226c665744a95
2,800,0,1,2022/02/22 17:57:02:517424,0,Pflegeleicht 30,621515df1a4226c665744a96
2,800,0,1,2022/02/22 17:57:03:508112,0,Pflegeleicht 30,621515e01a4226c665744a97
2,800,0,1,2022/02/22 17:57:04:818228,0,Pflegeleicht 30,621515e11a4226c665744a98
2,800,0,1,2022/02/22 17:57:05:221879,0,Pflegeleicht 30,621515e11a4226c665744a99
2,800,0,1,2022/02/22 17:57:05:316486,0,Pflegeleicht 30,621515e21a4226c665744a9a
2,800,0,1,2022/02/22 17:57:06:174139,0,Pflegeleicht 30,621515e21a4226c665744a9b
2,800,0,1,2022/02/22 17:57:06:339206,0,Pflegeleicht 30,621515e21a4226c665744a9c
2,800,0,1,2022/02/22 17:57:06:362321,0,Pflegeleicht 30,621515e21a4226c665744a9d
2,800,0,1,2022/02/22 17:57:06:796391,0,Pflegeleicht 30,621515e31a4226c665744a9e
2,800,0,1,2022/02/22 17:57:07:647487,0,Pflegeleicht 30,621515e31a4226c665744a9f
2,800,0,1,2022/02/22 17:57:07:794455,0,Pflegeleicht 30,621515e51a4226c665744aa0
2,800,0,1,2022/02/22 17:57:09:422436,0,Pflegeleicht 30,621515e51a4226c665744aa1
2,800,0,1,2022/02/22 17:57:09:584863,0,Pflegeleicht 30,621515e61a4226c665744aa2
2,800,0,1,2022/02/22 17:57:10:252180,0,Pflegeleicht 30,621515e61a4226c665744aa3
2,800,0,1,2022/02/22 17:57:10:876702,0,Pflegeleicht 30,621515e71a4226c665744aa4
2,800,0,1,2022/02/22 17:57:11:350007,0,Pflegeleicht 30,621515e71a4226c665744aa5
2,800,0,1,2022/02/22 17:57:11:453481,0,Pflegeleicht 30,621515e71a4226c665744aa6
2,800,0,1,2022/02/22 17:57:11:751459,0,Pflegeleicht 30,621515e81a4226c665744aa7
2,800,0,1,2022/02/22 17:57:12:251323,0,Pflegeleicht 30,621515e81a4226c665744aa8
2,800,0,1,2022/02/22 17:57:12:432613,0,Pflegeleicht 30,621515e91a4226c665744aa9
2,800,0,1,2022/02/22 17:57:13:663617,0,Pflegeleicht 30,621515e91a4226c665744aaa
2,800,0,1,2022/02/22 17:57:13:821009,0,Pflegeleicht 30,621515e91a4226c665744aab
2,800,0,1,2022/02/22 17:57:13:840187,0,Pflegeleicht 30,621515ea1a4226c665744aac
2,800,0,1,2022/02/22 17:57:14:585581,0,Pflegeleicht 30,621515ea1a4226c665744aad
2,800,0,1,2022/02/22 17:57:14:632532,0,Pflegeleicht 30,621515eb1a4226c665744aae
2,800,0,1,2022/02/22 17:57:15:575251,0,Pflegeleicht 30,621515ed1a4226c665744aaf
2,800,0,1,2022/02/22 17:57:17:095546,0,Pflegeleicht 30,621515ed1a4226c665744ab0
2,800,0,1,2022/02/22 17:57:17:356923,0,Pflegeleicht 30,621515ed1a4226c665744ab1
2,800,0,1,2022/02/22 17:57:17:662780,0,Pflegeleicht 30,621515ed1a4226c665744ab2
2,800,0,1,2022/02/22 17:57:17:963773,0,Pflegeleicht 30,621515ed1a4226c665744ab3
2,800,0,1,2022/02/22 17:57:17:986284,0,Pflegeleicht 30,621515ee1a4226c665744ab4
2,800,0,1,2022/02/22 17:57:18:914841,0,Pflegeleicht 30,621515ef1a4226c665744ab5
2,800,0,1,2022/02/22 17:57:19:219886,0,Pflegeleicht 30,621515f01a4226c665744ab6
2,800,0,1,2022/02/22 17:57:20:035008,0,Pflegeleicht 30,621515f01a4226c665744ab7
2,800,0,1,2022/02/22 17:57:20:194865,0,Pflegeleicht 30,621515f01a4226c665744ab8
2,800,0,1,2022/02/22 17:57:20:214178,0,Pflegeleicht 30,621515f01a4226c665744ab9
2,800,0,1,2022/02/22 17:57:20:234781,0,Pflegeleicht 30,621515f01a4226c665744aba
2,800,0,1,2022/02/22 17:57:20:257218,0,Pflegeleicht 30,621515f01a4226c665744abb
2,800,0,1,2022/02/22 17:57:20:931957,0,Pflegeleicht 30,621515f11a4226c665744abc
2,800,0,1,2022/02/22 17:57:21:698825,0,Pflegeleicht 30,621515f11a4226c665744abd
2,800,0,1,2022/02/22 17:57:21:720198,0,Pflegeleicht 30,621515f21a4226c665744abe
2,800,0,1,2022/02/22 17:57:22:294400,0,Pflegeleicht 30,621515f31a4226c665744abf
2,800,0,1,2022/02/22 17:57:23:475377,0,Pflegeleicht 30,621515f31a4226c665744ac0
2,800,0,1,2022/02/22 17:57:23:495943,0,Pflegeleicht 30,621515f41a4226c665744ac1
2,800,0,1,2022/02/22 17:57:24:230816,0,Pflegeleicht 30,621515f41a4226c665744ac2
2,800,0,1,2022/02/22 17:57:24:252762,0,Pflegeleicht 30,621515f41a4226c665744ac3
2,800,0,1,2022/02/22 17:57:24:273061,0,Pflegeleicht 30,621515f51a4226c665744ac4
2,800,0,1,2022/02/22 17:57:25:301093,0,Pflegeleicht 30,621515f51a4226c665744ac5
2,800,0,1,2022/02/22 17:57:25:320858,0,Pflegeleicht 30,621515f51a4226c665744ac6
2,800,0,1,2022/02/22 17:57:25:339529,0,Pflegeleicht 30,621515f61a4226c665744ac7
2,800,0,1,2022/02/22 17:57:26:387471,0,Pflegeleicht 30,621515f61a4226c665744ac8
2,800,0,1,2022/02/22 17:57:26:682878,0,Pflegeleicht 30,621515f61a4226c665744ac9
2,800,0,1,2022/02/22 17:57:26:738028,0,Pflegeleicht 30,621515f71a4226c665744aca
2,800,0,1,2022/02/22 17:57:27:780894,0,Pflegeleicht 30,621515f71a4226c665744acb
2,800,0,1,2022/02/22 17:57:27:977177,0,Pflegeleicht 30,621515f71a4226c665744acc
2,800,0,1,2022/02/22 17:57:27:995345,0,Pflegeleicht 30,621515f81a4226c665744acd
2,800,0,1,2022/02/22 17:57:28:019476,0,Pflegeleicht 30,621515f81a4226c665744ace
2,800,0,1,2022/02/22 17:57:28:718277,0,Pflegeleicht 30,621515f91a4226c665744acf
2,800,0,1,2022/02/22 17:57:29:459670,0,Pflegeleicht 30,621515f91a4226c665744ad0
2,800,0,1,2022/02/22 17:57:29:603042,0,Pflegeleicht 30,621515f91a4226c665744ad1
2,800,0,1,2022/02/22 17:57:29:625281,0,Pflegeleicht 30,621515fb1a4226c665744ad2
2,800,0,1,2022/02/22 17:57:31:390348,0,Pflegeleicht 30,621515fb1a4226c665744ad3
2,800,0,1,2022/02/22 17:57:31:410475,0,Pflegeleicht 30,621515fb1a4226c665744ad4
2,800,0,1,2022/02/22 17:57:31:546683,0,Pflegeleicht 30,621515fc1a4226c665744ad5
2,800,0,1,2022/02/22 17:57:32:146554,0,Pflegeleicht 30,621515fc1a4226c665744ad6
2,800,0,1,2022/02/22 17:57:32:173484,0,Pflegeleicht 30,621515fc1a4226c665744ad7
2,800,0,1,2022/02/22 17:57:32:214574,0,Pflegeleicht 30,621515fc1a4226c665744ad8
2,800,0,1,2022/02/22 17:57:32:232400,0,Pflegeleicht 30,621515fd1a4226c665744ad9
2,800,0,1,2022/02/22 17:57:33:223123,0,Pflegeleicht 30,621515fd1a4226c665744ada
2,800,0,1,2022/02/22 17:57:33:263470,0,Pflegeleicht 30,621515fd1a4226c665744adb
2,800,0,1,2022/02/22 17:57:33:283732,0,Pflegeleicht 30,621515fd1a4226c665744adc
2,800,0,1,2022/02/22 17:57:33:314641,0,Pflegeleicht 30,621515fd1a4226c665744add
2,800,0,1,2022/02/22 17:57:33:347315,0,Pflegeleicht 30,621515fd1a4226c665744ade
2,800,0,1,2022/02/22 17:57:33:557341,0,Pflegeleicht 30,621515fd1a4226c665744adf
2,800,0,1,2022/02/22 17:57:33:609775,0,Pflegeleicht 30,621515fd1a4226c665744ae0
2,800,0,1,2022/02/22 17:57:33:678834,0,Pflegeleicht 30,621515fd1a4226c665744ae1
2,800,0,1,2022/02/22 17:57:33:700342,0,Pflegeleicht 30,621515fd1a4226c665744ae2
2,800,0,1,2022/02/22 17:57:33:833422,0,Pflegeleicht 30,621515fd1a4226c665744ae3
2,800,0,1,2022/02/22 17:57:33:857845,0,Pflegeleicht 30,621515fd1a4226c665744ae4
2,800,0,1,2022/02/22 17:57:33:900558,0,Pflegeleicht 30,621515fe1a4226c665744ae5
2,800,0,1,2022/02/22 17:57:34:821287,1,Pflegeleicht 30,621515fe1a4226c665744ae6
2,800,0,1,2022/02/22 17:57:34:899101,1,Pflegeleicht 30,621515fe1a4226c665744ae7
2,800,0,1,2022/02/22 17:57:34:973435,1,Pflegeleicht 30,621515ff1a4226c665744ae8
2,800,0,1,2022/02/22 17:57:35:075598,1,Pflegeleicht 30,621515ff1a4226c665744ae9
2,800,0,1,2022/02/22 17:57:35:184411,1,Pflegeleicht 30,621515ff1a4226c665744aea
2,800,0,1,2022/02/22 17:57:35:203152,1,Pflegeleicht 30,621515ff1a4226c665744aeb
2,800,0,1,2022/02/22 17:57:35:224020,1,Pflegeleicht 30,621515ff1a4226c665744aec
2,800,0,1,2022/02/22 17:57:35:247923,1,Pflegeleicht 30,621515ff1a4226c665744aed
2,800,0,1,2022/02/22 17:57:35:264502,1,Pflegeleicht 30,621515ff1a4226c665744aee
2,800,0,1,2022/02/22 17:57:35:282088,1,Pflegeleicht 30,621515ff1a4226c665744aef
2,800,0,1,2022/02/22 17:57:35:308676,1,Pflegeleicht 30,621515ff1a4226c665744af0
2,800,0,1,2022/02/22 17:57:36:084759,1,Pflegeleicht 30,621516001a4226c665744af1
2,800,0,1,2022/02/22 17:57:36:107885,1,Pflegeleicht 30,621516001a4226c665744af2
2,800,0,1,2022/02/22 17:57:36:129152,1,Pflegeleicht 30,621516001a4226c665744af3
2,800,0,1,2022/02/22 17:57:36:163642,1,Pflegeleicht 30,621516001a4226c665744af4
2,800,0,1,2022/02/22 17:57:36:181629,1,Pflegeleicht 30,621516001a4226c665744af5
2,800,0,1,2022/02/22 17:57:36:200523,1,Pflegeleicht 30,621516001a4226c665744af6
2,800,0,1,2022/02/22 17:57:36:231665,1,Pflegeleicht 30,621516001a4226c665744af7
2,800,0,1,2022/02/22 17:57:36:253552,1,Pflegeleicht 30,621516001a4226c665744af8
2,800,0,1,2022/02/22 17:57:36:277502,1,Pflegeleicht 30,621516001a4226c665744af9
2,800,0,1,2022/02/22 17:57:36:312158,1,Pflegeleicht 30,621516001a4226c665744afa
2,800,0,1,2022/02/22 17:57:36:369062,1,Pflegeleicht 30,621516001a4226c665744afb
2,800,0,1,2022/02/22 17:57:36:440689,1,Pflegeleicht 30,621516011a4226c665744afc
2,800,0,1,2022/02/22 17:57:37:536424,1,Pflegeleicht 30,621516011a4226c665744afd
2,800,0,1,2022/02/22 17:57:37:560069,1,Pflegeleicht 30,621516011a4226c665744afe
2,800,0,1,2022/02/22 17:57:37:689786,1,Pflegeleicht 30,621516011a4226c665744aff
2,800,0,1,2022/02/22 17:57:37:711391,1,Pflegeleicht 30,621516021a4226c665744b00
2,800,0,1,2022/02/22 17:57:38:321445,1,Pflegeleicht 30,621516031a4226c665744b01
2,800,0,1,2022/02/22 17:57:39:497936,1,Pflegeleicht 30,621516031a4226c665744b02
2,800,0,1,2022/02/22 17:57:39:646470,1,Pflegeleicht 30,621516041a4226c665744b03
2,800,0,1,2022/02/22 17:57:40:248715,1,Pflegeleicht 30,621516051a4226c665744b04
2,800,0,1,2022/02/22 17:57:41:669033,1,Pflegeleicht 30,621516051a4226c665744b05
2,800,0,1,2022/02/22 17:57:41:688738,1,Pflegeleicht 30,621516061a4226c665744b06
2,800,0,1,2022/02/22 17:57:42:079083,1,Pflegeleicht 30,621516061a4226c665744b07
2,800,0,1,2022/02/22 17:57:42:382168,1,Pflegeleicht 30,621516071a4226c665744b08
2,800,0,1,2022/02/22 17:57:43:867461,1,Pflegeleicht 30,621516081a4226c665744b09
2,800,0,1,2022/02/22 17:57:44:169768,1,Pflegeleicht 30,621516091a4226c665744b0a
2,800,0,1,2022/02/22 17:57:45:710856,1,Pflegeleicht 30,621516091a4226c665744b0b
2,800,0,1,2022/02/22 17:57:45:864853,1,Pflegeleicht 30,6215160a1a4226c665744b0c
2,800,0,1,2022/02/22 17:57:46:737882,1,Pflegeleicht 30,6215160c1a4226c665744b0d
2,800,0,1,2022/02/22 17:57:48:233246,1,Pflegeleicht 30,6215160e1a4226c665744b0e
2,800,0,1,2022/02/22 17:57:50:081724,1,Pflegeleicht 30,6215160e1a4226c665744b0f
2,800,0,1,2022/02/22 17:57:50:239447,1,Pflegeleicht 30,6215160e1a4226c665744b10
2,800,0,1,2022/02/22 17:57:50:260372,1,Pflegeleicht 30,6215160e1a4226c665744b11
2,800,0,1,2022/02/22 17:57:50:989325,1,Pflegeleicht 30,621516101a4226c665744b12
2,800,0,1,2022/02/22 17:57:52:390335,1,Pflegeleicht 30,621516101a4226c665744b13
2,800,0,1,2022/02/22 17:57:52:410309,1,Pflegeleicht 30,621516101a4226c665744b14
2,800,0,1,2022/02/22 17:57:52:433800,1,Pflegeleicht 30,621516101a4226c665744b15
2,800,0,1,2022/02/22 17:57:52:692218,1,Pflegeleicht 30,621516101a4226c665744b16
2,800,0,1,2022/02/22 17:57:52:710284,1,Pflegeleicht 30,621516101a4226c665744b17
2,800,0,1,2022/02/22 17:57:52:733089,1,Pflegeleicht 30,621516121a4226c665744b18
2,800,0,1,2022/02/22 17:57:54:667360,1,Pflegeleicht 30,621516121a4226c665744b19
2,800,0,1,2022/02/22 17:57:54:822140,1,Pflegeleicht 30,621516121a4226c665744b1a
2,800,0,1,2022/02/22 17:57:54:968589,1,Pflegeleicht 30,621516141a4226c665744b1b
2,800,0,1,2022/02/22 17:57:56:734797,1,Pflegeleicht 30,621516141a4226c665744b1c
2,800,0,1,2022/02/22 17:57:56:889427,1,Pflegeleicht 30,621516141a4226c665744b1d
2,800,0,1,2022/02/22 17:57:56:907960,1,Pflegeleicht 30,621516141a4226c665744b1e
2,800,0,1,2022/02/22 17:57:56:930967,1,Pflegeleicht 30,621516141a4226c665744b1f
2,800,0,1,2022/02/22 17:57:56:951310,1,Pflegeleicht 30,621516151a4226c665744b20
2,800,0,1,2022/02/22 17:57:57:489984,1,Pflegeleicht 30,621516171a4226c665744b21
2,800,0,1,2022/02/22 17:57:59:074969,1,Pflegeleicht 30,621516171a4226c665744b22
2,800,0,1,2022/02/22 17:57:59:483832,1,Pflegeleicht 30,621516171a4226c665744b23
2,800,0,1,2022/02/22 17:57:59:785353,1,Pflegeleicht 30,621516171a4226c665744b24
2,800,0,1,2022/02/22 17:57:59:836490,1,Pflegeleicht 30,621516171a4226c665744b25
2,800,0,1,2022/02/22 17:57:59:895303,1,Pflegeleicht 30,621516191a4226c665744b26
2,800,0,1,2022/02/22 17:58:01:275189,1,Pflegeleicht 30,621516191a4226c665744b27
2,800,0,1,2022/02/22 17:58:01:349714,1,Pflegeleicht 30,6215161b1a4226c665744b28
2,800,0,1,2022/02/22 17:58:03:368511,1,Pflegeleicht 30,6215161b1a4226c665744b29
2,800,0,1,2022/02/22 17:58:03:542812,1,Pflegeleicht 30,6215161b1a4226c665744b2a
2,800,0,1,2022/02/22 17:58:03:656378,1,Pflegeleicht 30,6215161b1a4226c665744b2b
2,800,0,1,2022/02/22 17:58:03:677529,1,Pflegeleicht 30,6215161d1a4226c665744b2c
2,800,0,1,2022/02/22 17:58:05:629186,1,Pflegeleicht 30,6215161d1a4226c665744b2d
2,800,0,1,2022/02/22 17:58:05:789073,1,Pflegeleicht 30,6215161f1a4226c665744b2e
2,800,0,1,2022/02/22 17:58:07:781563,1,Pflegeleicht 30,6215161f1a4226c665744b2f
2,800,0,1,2022/02/22 17:58:07:933543,1,Pflegeleicht 30,621516201a4226c665744b30
2,800,0,1,2022/02/22 17:58:08:370839,1,Pflegeleicht 30,621516211a4226c665744b31
2,800,0,1,2022/02/22 17:58:09:950819,1,Pflegeleicht 30,621516221a4226c665744b32
2,800,0,1,2022/02/22 17:58:10:101973,1,Pflegeleicht 30,621516241a4226c665744b33
2,800,0,1,2022/02/22 17:58:12:426977,1,Pflegeleicht 30,621516251a4226c665744b34
2,800,0,1,2022/02/22 17:58:13:217261,1,Pflegeleicht 30,621516261a4226c665744b35
2,800,0,1,2022/02/22 17:58:14:599351,1,Pflegeleicht 30,621516271a4226c665744b36
2,800,0,1,2022/02/22 17:58:15:238388,1,Pflegeleicht 30,621516281a4226c665744b37
2,800,0,1,2022/02/22 17:58:16:825676,1,Pflegeleicht 30,6215162a1a4226c665744b38
2,800,0,1,2022/02/22 17:58:18:753702,1,Pflegeleicht 30,6215162a1a4226c665744b39
2,800,0,1,2022/02/22 17:58:18:929357,1,Pflegeleicht 30,6215162b1a4226c665744b3a
2,800,0,1,2022/02/22 17:58:19:050414,1,Pflegeleicht 30,6215162c1a4226c665744b3b
2,800,0,1,2022/02/22 17:58:20:973203,1,Pflegeleicht 30,6215162d1a4226c665744b3c
2,800,0,1,2022/02/22 17:58:21:140520,1,Pflegeleicht 30,6215162d1a4226c665744b3d
2,800,0,1,2022/02/22 17:58:21:237781,1,Pflegeleicht 30,6215162d1a4226c665744b3e
2,800,0,1,2022/02/22 17:58:21:915674,1,Pflegeleicht 30,6215162f1a4226c665744b3f
2,800,0,1,2022/02/22 17:58:23:316800,1,Pflegeleicht 30,6215162f1a4226c665744b40
2,800,0,1,2022/02/22 17:58:23:919585,1,Pflegeleicht 30,621516311a4226c665744b41
2,800,0,1,2022/02/22 17:58:25:433413,1,Pflegeleicht 30,621516311a4226c665744b42
2,800,0,1,2022/02/22 17:58:25:530435,1,Pflegeleicht 30,621516331a4226c665744b43
2,800,0,1,2022/02/22 17:58:27:482196,1,Pflegeleicht 30,621516331a4226c665744b44
2,800,0,1,2022/02/22 17:58:27:680022,1,Pflegeleicht 30,621516331a4226c665744b45
2,800,0,1,2022/02/22 17:58:27:795490,1,Pflegeleicht 30,621516351a4226c665744b46
2,800,0,1,2022/02/22 17:58:29:695815,1,Pflegeleicht 30,621516351a4226c665744b47
2,800,0,1,2022/02/22 17:58:29:872683,1,Pflegeleicht 30,621516351a4226c665744b48
2,800,0,1,2022/02/22 17:58:29:986372,1,Pflegeleicht 30,621516361a4226c665744b49
2,800,0,1,2022/02/22 17:58:30:638136,1,Pflegeleicht 30,621516361a4226c665744b4a
2,800,0,1,2022/02/22 17:58:30:746601,1,Pflegeleicht 30,621516371a4226c665744b4b
2,800,0,1,2022/02/22 17:58:32:016850,1,Pflegeleicht 30,621516381a4226c665744b4c
2,800,0,1,2022/02/22 17:58:32:618051,1,Pflegeleicht 30,621516391a4226c665744b4d
2,800,0,1,2022/02/22 17:58:33:962823,1,Pflegeleicht 30,6215163a1a4226c665744b4e
2,800,0,1,2022/02/22 17:58:34:130818,1,Pflegeleicht 30,6215163a1a4226c665744b4f
2,800,0,1,2022/02/22 17:58:34:149916,1,Pflegeleicht 30,6215163a1a4226c665744b50
2,800,0,1,2022/02/22 17:58:35:004942,1,Pflegeleicht 30,6215163c1a4226c665744b51
2,800,0,1,2022/02/22 17:58:36:305368,1,Pflegeleicht 30,6215163e1a4226c665744b52
2,800,0,1,2022/02/22 17:58:38:354983,1,Pflegeleicht 30,6215163e1a4226c665744b53
2,800,0,1,2022/02/22 17:58:38:568521,1,Pflegeleicht 30,6215163e1a4226c665744b54
2,800,0,1,2022/02/22 17:58:38:589615,1,Pflegeleicht 30,6215163f1a4226c665744b55
2,800,0,1,2022/02/22 17:58:39:296468,1,Pflegeleicht 30,6215163f1a4226c665744b56
2,800,0,1,2022/02/22 17:58:39:362472,1,Pflegeleicht 30,621516401a4226c665744b57
2,800,0,1,2022/02/22 17:58:40:808281,1,Pflegeleicht 30,621516401a4226c665744b58
2,800,0,1,2022/02/22 17:58:40:895087,1,Pflegeleicht 30,621516421a4226c665744b59
2,800,0,1,2022/02/22 17:58:42:785640,1,Pflegeleicht 30,621516421a4226c665744b5a
2,800,0,1,2022/02/22 17:58:42:954540,1,Pflegeleicht 30,621516431a4226c665744b5b
2,800,0,1,2022/02/22 17:58:43:041775,1,Pflegeleicht 30,621516441a4226c665744b5c
2,800,0,1,2022/02/22 17:58:44:809440,1,Pflegeleicht 30,621516441a4226c665744b5d
2,800,0,1,2022/02/22 17:58:44:987671,1,Pflegeleicht 30,621516451a4226c665744b5e
2,800,0,1,2022/02/22 17:58:45:105694,1,Pflegeleicht 30,621516451a4226c665744b5f
